Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   92378/92378       std::vector<unsigned char, std::allocator<unsigned char> >::data() const [23]
-----------------------------------------------
                0.00    0.00 5777064/5777064     TGAImage::unload_rle_data(std::basic_ofstream<char, std::char_traits<char> >&) const [11]
[18]     0.0    0.00    0.00 5777064         std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) const [18]
-----------------------------------------------
                0.00    0.00   92378/302099      std::vector<unsigned char, std::allocator<unsigned char> >::data() const [23]
                0.00    0.00  209721/302099      std::vector<unsigned char, std::allocator<unsigned char> >::data() [22]
[19]     0.0    0.00    0.00  302099         unsigned char* std::vector<unsigned char, std::allocator<unsigned char> >::_M_data_ptr<unsigned char>(unsigned char*) const [19]
-----------------------------------------------
                0.00    0.00       3/209752      std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [326]
                0.00    0.00  209749/209752      TGAImage::set(int, int, TGAColor const&) [21]
[20]     0.0    0.00    0.00  209752         std::vector<unsigned char, std::allocator<unsigned char> >::size() const [20]
-----------------------------------------------
                0.00    0.00  209749/209749      line(int, int, int, int, TGAImage&, TGAColor) [59]
[21]     0.0    0.00    0.00  209749         TGAImage::set(int, int, TGAColor const&) [21]
                0.00    0.00  209749/209752      std::vector<unsigned char, std::allocator<unsigned char> >::size() const [20]
                0.00    0.00  209721/209721      std::vector<unsigned char, std::allocator<unsigned char> >::data() [22]
-----------------------------------------------
                0.00    0.00  209721/209721      TGAImage::set(int, int, TGAColor const&) [21]
[22]     0.0    0.00    0.00  209721         std::vector<unsigned char, std::allocator<unsigned char> >::data() [22]
                0.00    0.00  209721/302099      unsigned char* std::vector<unsigned char, std::allocator<unsigned char> >::_M_data_ptr<unsigned char>(unsigned char*) const [19]
-----------------------------------------------
                0.00    0.00   92378/92378       TGAImage::unload_rle_data(std::basic_ofstream<char, std::char_traits<char> >&) const [11]
[23]     0.0    0.00    0.00   92378         std::vector<unsigned char, std::allocator<unsigned char> >::data() const [23]
                0.00    0.00   92378/302099      unsigned char* std::vector<unsigned char, std::allocator<unsigned char> >::_M_data_ptr<unsigned char>(unsigned char*) const [19]
-----------------------------------------------
                0.00    0.00       3/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [339]
                0.00    0.00       3/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [337]
                0.00    0.00       3/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, unsigned long) [341]
                0.00    0.00       3/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [264]
                0.00    0.00       3/62469       void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [333]
                0.00    0.00       6/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [340]
                0.00    0.00      12/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_last_of(char const*, unsigned long, unsigned long) const [304]
                0.00    0.00      15/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [205]
                0.00    0.00    6361/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::c_str() const [87]
                0.00    0.00    6369/62469       void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [72]
                0.00    0.00    6371/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long) [338]
                0.00    0.00   12752/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [51]
                0.00    0.00   12765/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [44]
                0.00    0.00   17803/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(unsigned long, unsigned long, char const*) const [37]
[24]     0.0    0.00    0.00   62469         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [24]
-----------------------------------------------
                0.00    0.00       3/48395       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [337]
                0.00    0.00       3/48395       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_last_of(char const*, unsigned long, unsigned long) const [304]
                0.00    0.00   12752/48395       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long) [338]
                0.00    0.00   17809/48395       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_check(unsigned long, char const*) const [35]
                0.00    0.00   17828/48395       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_limit(unsigned long, unsigned long) const [36]
[25]     0.0    0.00    0.00   48395         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [25]
-----------------------------------------------
                0.00    0.00   46518/46518       std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&) [39]
[26]     0.0    0.00    0.00   46518         std::remove_reference<int&>::type&& std::move<int&>(int&) [26]
-----------------------------------------------
                0.00    0.00      42/44898       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [174]
                0.00    0.00   22428/44898       decltype (::new ((void*)(0)) int((declval<int const&>)())) std::construct_at<int, int const&>(int*, int const&) [32]
                0.00    0.00   22428/44898       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [30]
[27]     0.0    0.00    0.00   44898         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [27]
-----------------------------------------------
                0.00    0.00       1/36280       decltype (::new ((void*)(0)) Model((declval<Model const&>)())) std::construct_at<Model, Model const&>(Model*, Model const&) [454]
                0.00    0.00    1258/36280       decltype (::new ((void*)(0)) vec<3>((declval<vec<3> const&>)())) std::construct_at<vec<3>, vec<3> const&>(vec<3>*, vec<3> const&) [134]
                0.00    0.00    1339/36280       void std::_Construct<vec<2>, vec<2> const&>(vec<2>*, vec<2> const&) [121]
                0.00    0.00    2516/36280       void std::_Construct<vec<3>, vec<3> const&>(vec<3>*, vec<3> const&) [107]
                0.00    0.00    3386/36280       decltype (::new ((void*)(0)) vec<2>((declval<vec<2> >)())) std::construct_at<vec<2>, vec<2> >(vec<2>*, vec<2>&&) [97]
                0.00    0.00    5352/36280       decltype (::new ((void*)(0)) vec<3>((declval<vec<3> >)())) std::construct_at<vec<3>, vec<3> >(vec<3>*, vec<3>&&) [89]
                0.00    0.00   22428/36280       decltype (::new ((void*)(0)) int((declval<int const&>)())) std::construct_at<int, int const&>(int*, int const&) [32]
[28]     0.0    0.00    0.00   36280         operator new(unsigned long, void*) [28]
-----------------------------------------------
                0.00    0.00       3/24172       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_last_of(char const*, unsigned long) const [303]
                0.00    0.00    6366/24172       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [82]
                0.00    0.00   17803/24172       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(unsigned long, unsigned long, char const*) const [37]
[29]     0.0    0.00    0.00   24172         std::char_traits<char>::length(char const*) [29]
-----------------------------------------------
                0.00    0.00      42/22428       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [174]
                0.00    0.00   22386/22428       std::vector<int, std::allocator<int> >::push_back(int const&) [31]
[30]     0.0    0.00    0.00   22428         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [30]
                0.00    0.00   22428/44898       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [27]
                0.00    0.00   22428/22428       decltype (::new ((void*)(0)) int((declval<int const&>)())) std::construct_at<int, int const&>(int*, int const&) [32]
-----------------------------------------------
                0.00    0.00   22428/22428       Model::Model(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [4]
[31]     0.0    0.00    0.00   22428         std::vector<int, std::allocator<int> >::push_back(int const&) [31]
                0.00    0.00   22386/22428       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [30]
                0.00    0.00      42/42          std::vector<int, std::allocator<int> >::end() [175]
                0.00    0.00      42/42          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [174]
-----------------------------------------------
                0.00    0.00   22428/22428       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [30]
[32]     0.0    0.00    0.00   22428         decltype (::new ((void*)(0)) int((declval<int const&>)())) std::construct_at<int, int const&>(int*, int const&) [32]
                0.00    0.00   22428/44898       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [27]
                0.00    0.00   22428/36280       operator new(unsigned long, void*) [28]
-----------------------------------------------
                0.00    0.00       1/19344       std::allocator_traits<std::allocator<Model> >::deallocate(std::allocator<Model>&, Model*, unsigned long) [441]
                0.00    0.00       1/19344       void std::_Destroy<Model*>(Model*, Model*) [458]
                0.00    0.00       1/19344       std::allocator_traits<std::allocator<Model> >::allocate(std::allocator<Model>&, unsigned long) [442]
                0.00    0.00       2/19344       void std::_Destroy<vec<2>*>(vec<2>*, vec<2>*) [403]
                0.00    0.00       3/19344       int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [351]
                0.00    0.00       3/19344       unsigned char* std::__copy_move_a2<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [350]
